car_id,part,current_km,km_diff,days_diff,needs_change,last_change_km
31,fuel_filter,89254,3996,384,0,85258.0
45,spark_plugs,76201,17878,10,0,58323.0
14,battery,71502,45294,500,0,26208.0
9,air_filter,126583,7018,110,0,119565.0
41,brake_pads,64981,20538,722,1,44443.0
5,spark_plugs,103663,45051,553,0,58612.0
25,air_filter,113480,5871,220,0,107609.0
27,battery,78033,38160,270,0,39873.0
12,battery,74226,32538,1116,0,41688.0
41,tires,55683,53042,1127,0,2641.0
40,fuel_filter,84149,10089,354,0,74060.0
7,battery,140402,19591,714,0,120811.0
15,spark_plugs,77246,23163,963,1,54083.0
40,tires,92379,44716,961,1,47663.0
8,tires,168790,56739,1931,1,112051.0
29,battery,115408,39011,594,0,76397.0
6,fuel_filter,138341,5305,338,0,133036.0
13,tires,66613,15843,1104,0,50770.0
28,spark_plugs,148718,26560,457,1,122158.0
18,air_filter,87320,4737,45,0,82583.0
9,tires,148304,70284,288,1,
8,battery,92180,67756,605,1,24424.0
36,fuel_filter,93604,14182,200,0,79422.0
32,air_filter,108802,6320,337,1,102482.0
49,air_filter,96507,12346,158,1,84161.0
15,air_filter,13816,9147,70,0,4669.0
48,battery,140267,18860,127,0,121407.0
18,air_filter,101728,9296,83,1,92432.0
6,battery,131689,42080,294,0,89609.0
30,battery,152921,54303,350,0,98618.0
14,air_filter,102207,9521,214,1,92686.0
28,fuel_filter,86528,31265,524,1,
22,timing_chain,68094,29172,622,1,
44,air_filter,148982,7598,35,0,141384.0
47,brake_pads,122758,17261,390,0,105497.0
16,fuel_filter,111364,19044,203,1,92320.0
5,brake_pads,132642,13751,499,0,118891.0
11,oil,93924,3775,35,0,90149.0
36,brake_pads,83818,30351,614,1,53467.0
4,battery,90923,55462,1245,1,35461.0
8,fuel_filter,130364,15774,418,1,114590.0
19,brake_pads,72763,350,111,0,
37,tires,102186,62718,2003,1,39468.0
26,air_filter,138193,8637,184,1,129556.0
4,battery,51486,26113,254,0,25373.0
49,fuel_filter,109196,6740,310,0,102456.0
38,wire_set,130862,30270,701,1,
22,battery,71032,37655,798,0,33377.0
27,tires,198049,37492,744,0,160557.0
16,air_filter,138192,7615,220,1,130577.0
39,wire_set,177599,2830,6,0,
31,fuel_filter,120757,4611,142,0,116146.0
17,battery,95789,42981,1400,1,52808.0
14,battery,124124,31698,300,0,92426.0
33,fuel_filter,164483,16731,64,0,147752.0
40,air_filter,83234,4395,68,1,78839.0
50,spark_plugs,78470,26361,1083,1,52109.0
21,battery,130951,6909,836,0,124042.0
8,air_filter,139837,5213,152,1,134624.0
28,oil,67808,2037,187,0,65771.0
26,spark_plugs,145843,34678,429,1,111165.0
33,spark_plugs,109858,26811,1110,1,83047.0
37,battery,108132,48011,383,1,
44,tires,58673,22304,768,0,36369.0
4,oil,116044,4334,1,0,111710.0
2,fuel_filter,187347,14917,272,0,172430.0
33,oil,97993,2978,46,0,95015.0
17,tires,107236,45619,510,0,61617.0
40,fuel_filter,117605,14829,1,1,102776.0
35,battery,140028,20457,566,0,119571.0
25,battery,132073,45982,302,1,86091.0
1,oil,163415,3259,99,0,160156.0
14,brake_pads,24541,31432,475,1,-6891.0
31,spark_plugs,85415,22799,1031,1,62616.0
15,tires,156577,105769,1121,1,50808.0
21,wire_set,112974,21020,691,1,
49,air_filter,90426,6968,123,0,
8,air_filter,60566,12399,71,1,
37,spark_plugs,69587,10102,235,0,
43,fuel_filter,75551,7205,115,0,68346.0
37,battery,127763,28292,124,1,99471.0
4,tires,110846,48646,1557,1,62200.0
35,battery,157322,29806,430,0,127516.0
36,battery,58820,46489,99,0,12331.0
22,brake_pads,85738,19555,213,1,66183.0
31,battery,133805,22036,942,0,111769.0
4,oil,121925,3392,86,0,118533.0
29,air_filter,35593,1493,291,1,34100.0
32,battery,98089,34092,1173,1,63997.0
5,spark_plugs,118899,29217,236,0,89682.0
20,air_filter,67506,6096,133,0,61410.0
43,air_filter,148473,5256,237,0,143217.0
47,spark_plugs,148135,33,255,0,
34,oil,124055,8022,17,1,116033.0
25,oil,133642,3675,52,0,129967.0
4,air_filter,130492,8523,158,1,121969.0
43,fuel_filter,96727,7377,435,1,89350.0
25,battery,82632,29311,673,1,53321.0
28,tires,115585,52427,313,0,63158.0
46,spark_plugs,83391,21461,274,0,
5,battery,107819,23228,229,0,84591.0
14,tires,48824,110702,866,1,-61878.0
28,tires,61163,60344,594,0,819.0
1,tires,49800,49919,353,0,-119.0
35,tires,127607,72651,324,0,54956.0
43,battery,144421,38784,444,0,105637.0
20,battery,65999,3748,1,0,62251.0
20,air_filter,104229,1292,342,0,
21,battery,102951,54284,629,0,48667.0
35,tires,141366,64815,1247,1,76551.0
47,spark_plugs,61807,20787,577,0,41020.0
33,battery,123562,14268,794,0,109294.0
4,battery,115845,53802,228,0,62043.0
48,tires,121798,22236,1814,0,99562.0
11,air_filter,113310,6962,261,0,
18,air_filter,67639,3523,337,0,
28,oil,147213,3594,114,0,143619.0
50,battery,102173,32596,523,1,69577.0
32,fuel_filter,143769,5244,76,0,138525.0
27,oil,63726,85,221,0,
22,battery,83862,29336,207,0,54526.0
9,fuel_filter,88051,12742,187,0,75309.0
2,oil,55755,4521,51,0,51234.0
40,oil,108207,3082,118,0,105125.0
50,brake_pads,149748,28745,221,1,121003.0
26,fuel_filter,167338,15298,166,0,152040.0
39,battery,177599,113056,1199,1,
19,fuel_filter,157082,13411,301,1,143671.0
35,brake_pads,98674,20729,136,1,
30,tires,122391,36069,1349,0,86322.0
28,air_filter,139737,5874,384,1,133863.0
50,spark_plugs,155911,14458,738,0,141453.0
28,brake_pads,112406,8366,1,0,104040.0
48,spark_plugs,129401,27016,213,0,
28,tires,136713,71993,341,0,64720.0
49,brake_pads,82983,24354,881,1,58629.0
14,air_filter,147181,5443,58,0,141738.0
24,tires,109064,54491,720,0,54573.0
30,oil,55438,4318,82,0,51120.0
20,air_filter,129469,2958,84,0,126511.0
4,oil,145263,3035,68,0,142228.0
41,air_filter,122220,8437,89,0,113783.0
4,brake_pads,117706,20172,147,1,
21,tires,72177,26936,554,0,45241.0
47,battery,79852,27282,49,0,52570.0
41,battery,136353,35630,967,0,100723.0
4,brake_pads,94992,18469,464,1,76523.0
37,fuel_filter,117609,4373,245,0,113236.0
15,battery,79232,36780,440,0,42452.0
35,battery,126303,7247,555,0,119056.0
5,brake_pads,85857,10172,369,0,75685.0
24,battery,92620,10508,827,0,82112.0
46,air_filter,113264,10702,1,0,102562.0
30,spark_plugs,108949,25290,787,1,83659.0
34,battery,99764,28218,557,0,71546.0
50,brake_pads,106319,14062,399,0,92257.0
41,battery,159193,28616,231,0,130577.0
23,oil,103447,1520,248,1,101927.0
2,oil,103627,2875,148,0,100752.0
27,tires,101367,49542,571,0,51825.0
4,battery,98263,92899,1410,1,5364.0
49,brake_pads,103400,3020,238,0,100380.0
25,spark_plugs,149060,21565,615,1,127495.0
5,air_filter,107874,6116,203,0,101758.0
17,battery,128317,0,409,0,128317.0
23,fuel_filter,116418,9074,352,0,107344.0
37,brake_pads,99493,28650,213,1,70843.0
2,oil,74432,6100,113,0,68332.0
2,fuel_filter,84080,17752,84,1,66328.0
21,air_filter,63394,5111,52,0,58283.0
42,spark_plugs,135011,29998,349,0,105013.0
13,brake_fluid_r,87164,10714,76,0,
23,fuel_filter,99505,6733,258,0,
26,air_filter,48006,5697,143,0,42309.0
35,tires,109759,59667,575,0,50092.0
49,air_filter,114953,7687,69,0,107266.0
50,oil,110278,3650,166,1,106628.0
36,oil,186691,2355,84,0,184336.0
7,oil,55573,4387,208,1,51186.0
1,brake_pads,132231,21056,369,0,111175.0
28,battery,103367,43511,204,0,59856.0
42,air_filter,122881,5879,51,1,117002.0
42,spark_plugs,73547,35818,2,1,
40,brake_pads,77270,19486,365,0,57784.0
44,timing_chain,109334,31912,118,0,
47,fuel_filter,71788,6945,131,0,64843.0
41,air_filter,84648,2033,214,0,82615.0
41,fuel_filter,178306,18267,226,1,160039.0
3,brake_pads,41191,7004,359,0,34187.0
34,oil,79004,1758,15,0,77246.0
20,battery,130558,87369,654,1,43189.0
44,brake_pads,48012,20097,125,0,27915.0
48,oil,100587,1722,81,0,98865.0
1,air_filter,175796,4688,352,0,171108.0
49,air_filter,109088,10018,93,1,99070.0
2,fuel_filter,98582,7345,265,0,91237.0
21,spark_plugs,112186,32010,961,1,80176.0
5,fuel_filter,131015,7645,203,0,123370.0
45,tires,172670,56218,644,0,116452.0
42,fuel_filter,80404,25600,238,0,54804.0
42,air_filter,165820,5448,152,0,160372.0
35,tires,174898,26019,1203,0,148879.0
36,spark_plugs,108491,35357,244,1,73134.0
23,tires,54653,35474,300,0,19179.0
44,belts_kit,109334,33703,220,0,
34,spark_plugs,134606,11961,279,0,
3,spark_plugs,152901,23601,4,0,129300.0
18,spark_plugs,98462,31220,219,0,67242.0
35,fuel_filter,139782,10299,266,0,129483.0
12,brake_pads,138533,12025,270,1,126508.0
30,brake_pads,102270,11186,362,0,91084.0
36,fuel_filter,79811,19733,1,0,60078.0
14,fuel_filter,108136,11902,141,0,96234.0
5,air_filter,109727,3652,123,0,106075.0
40,spark_plugs,133219,13615,870,0,119604.0
48,battery,135622,29084,418,0,106538.0
29,battery,78837,12766,927,0,66071.0
6,battery,84283,33183,423,1,51100.0
18,air_filter,114671,7711,203,1,106960.0
16,battery,111260,11560,1047,0,99700.0
25,tires,182752,47409,985,0,135343.0
31,battery,107236,41240,1247,1,65996.0
15,battery,93117,50213,661,1,42904.0
14,battery,74371,35529,325,0,38842.0
48,fuel_filter,121913,7285,126,0,114628.0
39,tires,114602,35990,747,0,78612.0
49,brake_pads,134764,22318,782,1,112446.0
46,spark_plugs,39338,48391,469,0,-9053.0
11,brake_pads,154483,6863,741,1,147620.0
47,tires,102189,35058,1481,0,67131.0
33,fuel_filter,50503,12472,22,0,38031.0
12,spark_plugs,69573,20872,543,0,48701.0
50,tires,145915,42883,827,0,103032.0
48,spark_plugs,87175,64239,310,1,22936.0
19,battery,171713,44510,421,0,127203.0
30,air_filter,92412,5731,105,0,86681.0
25,air_filter,130636,5305,177,0,125331.0
20,air_filter,97890,1631,201,0,96259.0
14,oil,139665,4158,119,0,135507.0
17,air_filter,99035,7148,314,1,91887.0
26,tires,108275,38535,1,0,69740.0
47,battery,109370,43411,602,0,65959.0
11,oil,43570,6375,78,1,37195.0
32,air_filter,78463,5173,240,0,73290.0
24,fuel_filter,86827,9361,314,0,77466.0
25,fuel_filter,91196,9784,217,0,81412.0
9,battery,69239,24130,1253,0,45109.0
35,oil,141875,4914,16,0,136961.0
28,spark_plugs,85225,15891,35,0,69334.0
18,air_filter,53404,2543,167,0,50861.0
45,brake_pads,121131,10828,126,1,110303.0
15,battery,88804,45460,1227,1,43344.0
42,battery,66221,22844,377,0,43377.0
2,tires,110562,30171,216,0,80391.0
20,tires,111120,44847,1363,0,66273.0
47,tires,124907,114034,2126,1,10873.0
47,tires,80481,24283,1475,0,56198.0
47,tires,82539,62624,361,0,19915.0
25,spark_plugs,112412,15825,339,0,96587.0
17,oil,162435,9527,64,1,152908.0
16,spark_plugs,94507,17835,531,0,76672.0
46,oil,171569,5584,147,1,165985.0
47,tire,144874,98649,566,1,
20,timing_chain,92952,43985,360,0,
35,air_filter,71711,10472,357,1,61239.0
23,belts_kit,187811,25760,132,0,
22,battery,77327,35096,1443,0,42231.0
19,spark_plugs,93915,19870,334,0,74045.0
12,tires,117437,31825,1897,1,85612.0
4,tires,117706,51042,116,1,
37,battery,123463,28237,1085,0,95226.0
19,battery,101346,36804,592,0,64542.0
17,oil,80461,4182,27,1,76279.0
50,spark_plugs,106481,46558,118,1,59923.0
48,brake_pads,142600,24406,642,1,118194.0
12,tires,88668,15852,106,0,
21,tires,150259,60696,526,0,89563.0
10,spark_plugs,125245,5996,326,0,119249.0
46,brake_pads,83701,15192,155,0,68509.0
40,tires,156794,95585,1221,1,61209.0
45,spark_plugs,118816,23093,442,1,95723.0
36,oil,114485,2403,42,1,112082.0
9,tires,203271,66287,1359,1,136984.0
39,fuel_filter,146189,9187,359,0,137002.0
21,battery,54115,5114,305,0,
1,brake_pads,60806,28030,684,1,32776.0
46,tires,92784,10333,1676,0,82451.0
45,spark_plugs,73360,29127,749,1,44233.0
34,tires,135882,60127,726,0,75755.0
49,fuel_filter,118766,22273,263,1,96493.0
40,air_filter,148213,2796,35,0,145417.0
35,battery,104446,74659,969,1,29787.0
5,spark_plugs,119381,8245,467,0,111136.0
12,tires,83994,98745,594,1,-14751.0
16,brake_pads,108090,10623,352,0,97467.0
1,battery,86226,37174,561,0,49052.0
24,tires,106878,43942,1160,0,62936.0
22,battery,68094,11034,88,0,
3,spark_plugs,33564,27779,187,0,5785.0
28,air_filter,177964,8083,114,0,169881.0
24,fuel_filter,105411,8845,288,0,96566.0
24,oil,65728,2383,44,0,63345.0
20,fuel_filter,153363,15415,247,0,137948.0
19,air_filter,139734,5055,84,0,134679.0
10,fuel_filter,77586,11380,786,1,66206.0
25,spark_plugs,146891,3857,523,0,143034.0
38,fuel_filter,75464,25918,1,0,49546.0
39,tires,76773,105643,731,1,-28870.0
14,fuel_filter,141741,7895,140,1,133846.0
27,brake_pads,65090,10786,581,0,54304.0
39,fuel_filter,38647,4624,435,0,34023.0
48,oil,175299,1828,56,0,173471.0
48,oil,136691,10360,24,1,126331.0
48,brake_fluid_p,122846,18335,390,1,
15,spark_plugs,76712,43057,713,1,33655.0
48,brake_pads,9381,25732,73,0,-16351.0
33,timing_chain,195106,28279,939,1,
35,air_filter,158187,6958,365,1,151229.0
36,spark_plugs,104811,21409,1,0,83402.0
13,fuel_filter,116994,16662,553,1,100332.0
45,battery,62062,56792,192,1,
36,tires,141102,44578,662,0,96524.0
6,air_filter,138502,4763,234,0,
4,tires,107393,36139,620,0,71254.0
46,brake_pads,152478,9454,381,0,143024.0
48,oil,118666,3753,97,0,114913.0
48,brake_pads,129401,20603,196,1,
29,brake_pads,31007,23377,117,1,7630.0
1,air_filter,133506,2493,59,1,131013.0
30,spark_plugs,105945,25961,820,1,79984.0
21,fuel_filter,103882,11023,1,0,92859.0
11,tires,95686,26493,1328,0,69193.0
10,brake_pads,59208,2929,72,0,
2,battery,56688,38234,586,0,18454.0
23,battery,97199,44907,834,1,52292.0
30,air_filter,142651,4457,155,0,138194.0
35,tires,101152,42044,1016,0,59108.0
49,tires,52909,27910,1095,0,24999.0
9,fuel_filter,54927,8504,328,0,46423.0
19,brake_pads,107233,6504,433,1,100729.0
46,battery,93586,26840,912,0,66746.0
50,battery,168267,39952,1,0,128315.0
2,battery,139398,27539,621,0,111859.0
20,oil,14715,1649,67,0,13066.0
35,battery,130916,30674,362,0,100242.0
10,tires,125507,90460,819,1,35047.0
43,oil,95926,6635,170,1,89291.0
50,battery,133297,71315,1135,0,61982.0
9,air_filter,102175,9221,104,0,92954.0
31,tires,112408,39403,1342,0,73005.0
18,tires,94589,25374,1678,0,69215.0
4,battery,110389,52709,1128,1,57680.0
26,air_filter,59660,15680,338,1,43980.0
45,brake_pads,67332,15430,458,0,51902.0
31,fuel_filter,167286,14592,567,1,152694.0
20,spark_plugs,97856,29127,415,0,68729.0
7,tires,144716,64454,897,1,80262.0
6,fuel_filter,66616,17010,479,1,49606.0
29,oil,139584,4924,1,0,134660.0
15,fuel_filter,28843,277,48,1,28566.0
6,air_filter,74462,2455,82,0,72007.0
46,oil,71360,3118,79,0,68242.0
5,brake_pads,106522,18933,749,1,87589.0
18,tires,81682,74966,632,0,6716.0
38,battery,95844,32975,312,0,62869.0
15,brake_pads,95106,4876,171,0,
20,tire,92952,21138,480,1,
9,oil,96792,1910,91,0,94882.0
19,air_filter,100726,5218,145,0,95508.0
38,tires,86432,46028,546,0,40404.0
3,air_filter,153421,6151,41,0,147270.0
30,air_filter,96601,6911,472,1,89690.0
4,fuel_filter,130611,15898,271,1,114713.0
9,brake_pads,147818,10424,408,0,137394.0
37,battery,54495,20066,739,0,34429.0
21,battery,77160,31519,869,0,45641.0
6,battery,138502,8063,349,0,
38,tires,109143,11068,1045,0,98075.0
34,oil,138387,5464,175,1,132923.0
35,tires,93874,78533,479,1,15341.0
25,oil,104926,2094,36,0,102832.0
2,air_filter,95620,3702,71,0,91918.0
25,fuel_filter,167060,7510,590,0,159550.0
4,tires,120324,92688,939,1,27636.0
33,brake_pads,195106,52347,772,1,
47,fuel_filter,96053,23378,164,1,72675.0
41,oil,74218,3711,157,1,70507.0
44,battery,142282,21303,531,1,120979.0
31,oil,111431,5617,91,1,105814.0
40,oil,145184,965,54,1,144219.0
49,fuel_filter,124110,13473,305,0,110637.0
45,air_filter,170339,6692,223,0,163647.0
43,spark_plugs,90116,40791,505,0,49325.0
44,fuel_filter,122249,16404,305,1,
24,spark_plugs,89844,28104,219,0,61740.0
6,tire,166938,87959,1123,1,
31,tires,101378,21630,1034,1,79748.0
30,brake_pads,148213,19354,258,0,128859.0
45,battery,136694,11662,967,1,125032.0
48,oil,113623,1413,183,0,112210.0
8,tires,129319,37097,44,0,92222.0
32,tires,75429,66612,804,1,8817.0
10,air_filter,23758,7146,270,1,16612.0
16,tires,82312,23954,364,0,58358.0
17,brake_pads,45152,16400,134,0,28752.0
5,air_filter,57937,8055,149,0,49882.0
28,spark_plugs,137302,35747,312,1,
13,oil,79195,3253,1,0,75942.0
6,tires,89904,71967,440,0,17937.0
19,brake_pads,171862,14612,21,0,157250.0
9,oil,131367,3724,99,0,127643.0
23,air_filter,119811,10017,96,1,109794.0
40,wire_set,100093,126404,1091,1,
12,battery,82675,36844,701,0,45831.0
40,belts_kit,100093,83279,642,1,
25,air_filter,185236,4776,85,0,180460.0
47,brake_pads,113360,2589,215,0,110771.0
32,fuel_filter,72150,8232,406,0,63918.0
8,battery,115759,42540,724,0,73219.0
47,spark_plugs,53089,32480,837,1,20609.0
20,fuel_filter,174557,8417,454,0,166140.0
48,spark_plugs,176082,29985,558,1,146097.0
44,tires,76407,74738,725,1,1669.0
39,air_filter,57432,15770,106,1,41662.0
12,tires,129414,57889,5,0,71525.0
9,fuel_filter,117121,15592,129,0,101529.0
22,oil,58470,2029,76,0,56441.0
36,oil,118130,5935,22,0,112195.0
45,spark_plugs,15184,38485,201,1,-23301.0
48,fuel_filter,129567,6664,155,0,122903.0
1,air_filter,113389,9197,475,1,104192.0
4,fuel_filter,97655,11551,232,0,86104.0
36,spark_plugs,96488,23953,267,0,72535.0
8,fuel_filter,120242,10899,272,0,109343.0
12,battery,171878,43116,286,0,128762.0
43,air_filter,114933,7844,123,0,107089.0
21,spark_plugs,108435,31537,694,1,76898.0
49,tires,90110,24805,1436,0,65305.0
28,oil,137435,3791,98,0,133644.0
30,brake_pads,47094,21076,593,1,26018.0
44,brake_pads,175606,19665,417,1,155941.0
44,tire,109334,4975,29,0,
14,tires,64135,39465,445,0,24670.0
32,battery,94670,28384,669,0,66286.0
27,fuel_filter,79996,16781,157,0,63215.0
42,air_filter,129900,48975,203,1,
45,fuel_filter,139410,13028,155,0,126382.0
43,oil,103143,1344,74,1,101799.0
37,oil,69587,2669,301,0,
46,fuel_filter,121762,25929,345,1,95833.0
3,brake_pads,137979,19155,211,0,118824.0
28,brake_pads,159312,12833,387,0,146479.0
28,oil,97265,3075,46,0,94190.0
35,fuel_filter,98674,6505,49,0,
44,air_filter,135126,13584,132,1,121542.0
7,oil,76715,3333,1,0,73382.0
23,fuel_filter,99505,12815,210,0,
21,tires,74758,162528,1352,1,-87770.0
47,tires,58682,61566,162,0,-2884.0
25,spark_plugs,169006,26693,554,0,142313.0
14,oil,68839,736,200,0,
10,fuel_filter,116880,11522,115,0,105358.0
47,brake_pads,83407,15187,202,1,68220.0
23,brake_pads,82338,17197,640,1,65141.0
35,tires,76701,83230,1491,1,-6529.0
18,air_filter,152234,4467,1,0,147767.0
48,fuel_filter,75554,12031,74,0,63523.0
12,fuel_filter,92258,12221,319,0,80037.0
10,brake_pads,84969,22737,202,0,62232.0
2,fuel_filter,68362,13352,39,0,55010.0
49,fuel_filter,146512,12956,1,0,133556.0
33,brake_pads,121155,10109,735,0,111046.0
20,spark_plugs,152745,23307,1465,1,129438.0
22,brake_pads,72900,3262,367,0,69638.0
11,oil,123663,9520,156,1,114143.0
8,brake_pads,117766,3005,55,0,114761.0
13,fuel_filter,142903,7605,257,0,135298.0
47,spark_plugs,112812,28223,931,0,84589.0
43,oil,165761,7750,87,1,158011.0
45,tires,44752,12125,639,0,32627.0
12,brake_pads,90651,4202,1,1,86449.0
48,brake_pads,119676,11628,889,1,108048.0
41,spark_plugs,40618,26217,400,0,14401.0
43,brake_pads,86207,15907,231,0,70300.0
38,spark_plugs,80757,41938,889,1,38819.0
37,battery,121819,90567,598,1,31252.0
5,fuel_filter,80489,7012,268,0,73477.0
17,spark_plugs,113225,11196,629,0,102029.0
50,brake_pads,96932,25516,147,1,71416.0
33,spark_plugs,83590,52502,527,1,31088.0
3,brake_pads,105027,8235,249,0,96792.0
36,battery,116743,48549,263,1,68194.0
32,tires,80385,26106,2097,1,54279.0
3,oil,82566,8307,54,1,74259.0
7,brake_pads,207750,19306,54,1,188444.0
35,fuel_filter,55257,16254,75,0,39003.0
7,brake_pads,194833,15951,473,0,178882.0
1,spark_plugs,136917,40631,335,1,96286.0
11,air_filter,122604,9134,40,0,113470.0
44,air_filter,134016,5628,145,0,128388.0
45,fuel_filter,139871,19698,181,1,120173.0
43,brake_pads,103857,28929,264,0,74928.0
25,air_filter,187963,17411,167,1,170552.0
18,oil,67639,450,323,0,
49,brake_pads,176503,17016,169,0,159487.0
40,brake_pads,125996,22290,440,1,103706.0
47,fuel_filter,156048,7899,352,0,148149.0
8,spark_plugs,142819,23751,645,0,119068.0
41,fuel_filter,147228,26497,181,1,120731.0
21,battery,111763,22001,411,0,89762.0
26,battery,72302,56412,785,1,15890.0
9,battery,104143,9654,475,0,94489.0
14,fuel_filter,78111,7614,99,0,
25,tires,61231,31516,1,0,29715.0
22,tires,50127,66462,122,0,-16335.0
28,timing_chain,86528,63851,2641,1,
18,spark_plugs,147283,52803,356,1,94480.0
23,tires,102294,30810,347,0,71484.0
30,fuel_filter,180880,13137,579,0,167743.0
18,brake_pads,124267,40020,359,1,84247.0
1,battery,57010,57820,613,1,-810.0
50,oil,100326,3670,155,1,96656.0
30,battery,63062,6353,469,0,56709.0
6,battery,105901,21681,473,0,84220.0
14,air_filter,177739,1470,100,0,176269.0
37,air_filter,90241,5234,136,0,85007.0
3,brake_pads,144181,36231,160,1,107950.0
2,brake_pads,130698,21780,224,1,
27,spark_plugs,80169,37669,539,1,42500.0
1,oil,144486,3971,86,0,140515.0
19,brake_pads,112624,15258,201,0,97366.0
43,air_filter,94463,9945,36,0,84518.0
31,air_filter,159664,4709,64,0,154955.0
40,air_filter,112051,3975,10,0,108076.0
18,oil,146345,5784,1,1,140561.0
47,tires,148135,40990,96,0,
29,battery,69774,31279,142,0,38495.0
37,spark_plugs,118976,54349,1,1,64627.0
4,brake_pads,89646,37230,620,1,52416.0
24,tires,176382,24202,1294,0,152180.0
37,battery,147364,41838,527,0,105526.0
45,air_filter,119974,466,289,0,119508.0
30,tires,111918,22559,708,0,89359.0
3,brake_pads,120607,19417,198,0,101190.0
2,battery,112695,2671,42,0,
15,air_filter,104012,4274,229,1,99738.0
1,battery,66556,27548,991,0,39008.0
